gene_id,log2FoldChange,pvalue,padj,Regulation
YDL125C,-1.196593,1.404583e-7,2.123953e-6,Downregulated
YDL133C-A,-1.633632,1.47111e-5,1.178048e-4,Downregulated
YDL138W,-1.441167,1.410873e-8,2.755725e-7,Downregulated
YDL141W,-1.194947,7.714575e-6,6.764406e-5,Downregulated
YDL142C,-1.277765,3.369402e-4,0.001734218,Downregulated
YDL160C,-1.400316,6.917836e-8,1.121205e-6,Downregulated
YDL178W,-1.079649,3.294328e-8,5.974891e-7,Downregulated
YDL184C,-1.948994,4.257438e-8,7.476896e-7,Downregulated
YDL185W,-1.425754,8.030191e-11,2.733854e-9,Downregulated
YDL205C,-1.036136,1.935457e-6,2.054822e-5,Downregulated
YDL215C,-1.498752,6.096904e-11,2.135318e-9,Downregulated
YDL222C,-1.032134,0.006401777,0.02023466,Downregulated
YDL238C,-1.108962,5.941426e-4,0.002806748,Downregulated
YDR007W,-1.187989,1.615972e-4,9.308388e-4,Downregulated
YDR031W,-1.027084,0.002649802,0.009852282,Downregulated
YDR034C-D,-2.699285,1.904195e-18,2.320833e-16,Downregulated
YDR038C,-2.765712,1.477903e-6,1.620134e-5,Downregulated
YDR040C,-1.074051,0.0118107,0.03371166,Downregulated
YDR044W,-1.694199,6.04482e-6,5.506297e-5,Downregulated
YDR046C,-1.177377,2.227175e-15,1.834108e-13,Downregulated
YDR066C,-1.442486,6.807766e-5,4.539007e-4,Downregulated
YDR075W,-1.092859,0.002389131,0.009026266,Downregulated
YDR078C,-1.041119,7.660827e-7,9.262913e-6,Downregulated
YDR119W-A,-1.309616,1.712771e-5,1.338157e-4,Downregulated
YDR131C,-1.21464,2.43058e-5,1.812969e-4,Downregulated
YDR177W,-1.078603,3.891742e-10,1.097976e-8,Downregulated
YDR189W,-1.537418,2.263593e-9,5.388412e-8,Downregulated
YDR210W-B,-1.237865,0.00598044,0.01918148,Downregulated
YDR212W,-1.094884,1.616061e-4,9.308388e-4,Downregulated
YDR233C,-1.400574,1.205922e-9,3.036732e-8,Downregulated
YDR246W-A,-1.593732,8.283356e-4,0.003695371,Downregulated
YDR249C,-1.996863,9.804491e-13,5.171751e-11,Downregulated
YDR254W,-1.486712,3.388438e-9,7.591597e-8,Downregulated
YDR260C,-1.506204,0.00200438,0.007760288,Downregulated
YDR261W-B,-2.403194,1.537317e-11,6.287522e-10,Downregulated
YDR275W,-1.129731,1.273009e-4,7.688521e-4,Downregulated
YDR282C,-1.136959,2.276463e-5,1.704271e-4,Downregulated
YDR288W,-1.398446,1.46747e-5,1.176679e-4,Downregulated
YDR302W,-1.003303,0.004823073,0.01615161,Downregulated
YDR319C,-1.070777,2.04964e-5,1.565906e-4,Downregulated
YDR320C-A,-1.155629,0.003218036,0.01160397,Downregulated
YDR328C,-1.010657,3.864176e-4,0.001942441,Downregulated
YDR357C,-1.650403,4.401764e-7,5.707308e-6,Downregulated
YDR371W,-1.876403,6.073522e-10,1.637701e-8,Downregulated
YDR385W,-1.593835,1.480699e-5,1.184171e-4,Downregulated
YDR408C,-1.235928,2.469613e-4,0.001331842,Downregulated
YDR409W,-1.220095,2.168656e-6,2.273625e-5,Downregulated
YDR424C,-1.082803,8.937742e-5,5.745422e-4,Downregulated
YDR437W,-1.068975,0.01284309,0.03613378,Downregulated
YDR449C,-2.071942,2.835457e-8,5.233017e-7,Downregulated
YDR456W,-1.202457,3.642903e-9,8.014386e-8,Downregulated
YDR476C,-1.361839,1.18841e-5,9.747201e-5,Downregulated
YDR481C,-1.155597,8.580277e-7,1.023253e-5,Downregulated
YDR502C,-2.449838,1.319939e-7,2.021033e-6,Downregulated
YDR504C,-1.930539,4.963004e-11,1.808959e-9,Downregulated
YDR513W,-1.392509,7.624687e-4,0.003452068,Downregulated
YDR541C,-1.405392,2.189138e-5,1.659279e-4,Downregulated
YEL003W,-2.406842,6.461756000000001e-17,6.674227e-15,Downregulated
YEL017C-A,-1.904299,7.464045e-6,6.590343e-5,Downregulated
YEL020W-A,-1.271101,2.20756e-4,0.001204713,Downregulated
YEL024W,-2.625658,1.10318e-5,9.159102e-5,Downregulated
YEL025C,-2.09887,4.201853e-15,3.241277e-13,Downregulated
YEL040W,-2.435796,7.316052e-10,1.946901e-8,Downregulated
YEL046C,-2.981028,5.761973e-15,4.28213e-13,Downregulated
YEL047C,-2.221345,1.995219e-10,6.019239e-9,Downregulated
YEL062W,-1.337277,1.303565e-7,2.000989e-6,Downregulated
YEL063C,-1.05437,6.417413e-7,7.997488e-6,Downregulated
YEL065W,-2.217766,4.432557e-9,9.612812e-8,Downregulated
YEL071W,-3.329703,4.3123870000000004e-23,8.212403e-21,Downregulated
YEL072W,-1.881438,3.398293e-10,9.722627e-9,Downregulated
YER001W,-1.238345,1.198987e-6,1.347473e-5,Downregulated
YER009W,-5.443849,2.276849e-42,1.2613739999999999e-39,Downregulated
YER043C,-1.654404,1.843355e-7,2.661944e-6,Downregulated
YER044C,-1.35046,1.601221e-6,1.736271e-5,Downregulated
YER046W,-2.302458,3.712786e-10,1.052359e-8,Downregulated
YER052C,-1.063432,0.001890942,0.007405786,Downregulated
YER055C,-1.45099,1.168555e-5,9.610222e-5,Downregulated
YER061C,-1.356338,7.342621e-5,4.82176e-4,Downregulated
YER066W,-1.318677,3.643799e-6,3.569985e-5,Downregulated
YER070W,-1.069117,0.002302922,0.008734719,Downregulated
YER071C,-1.146978,0.001186594,0.004959606,Downregulated
YER072W,-1.636631,8.676852e-6,7.457931e-5,Downregulated
YER078C,-1.752379,3.066118e-12,1.471254e-10,Downregulated
YER086W,-1.463586,2.96529e-7,4.051676e-6,Downregulated
YER091C,-2.91866,5.682713e-8,9.53216e-7,Downregulated
YER119C,-1.022607,4.557255e-7,5.87144e-6,Downregulated
YER138W-A,-2.950602,7.499427e-12,3.264393e-10,Downregulated
YER160C,-1.146931,0.009041828,0.02699701,Downregulated
YER168C,-1.000187,3.892902e-5,2.77466e-4,Downregulated
YER174C,-1.041497,0.0038321,0.01332163,Downregulated
YER188W,-3.451946,1.047551e-9,2.682259e-8,Downregulated
YFL002W-A,-1.173523,0.001679176,0.006701309,Downregulated
YFL005W,-1.047515,0.005303292,0.01740348,Downregulated
YFL009W,-1.642937,1.961192e-13,1.171716e-11,Downregulated
YFL010W-A,-3.998099,1.561065e-10,4.903675e-9,Downregulated
YFL017W-A,-1.377781,0.003541982,0.01246958,Downregulated
YFL051C,-2.189813,4.712904e-6,4.411742e-5,Downregulated
YFL052W,-1.745038,7.353888e-7,8.951736e-6,Downregulated
YFL054C,-1.04107,0.01287604,0.03620978,Downregulated
YFR020W,-1.51713,6.198472e-6,5.621055e-5,Downregulated
YFR022W,-1.041744,1.546713e-5,1.225276e-4,Downregulated
YFR035C,-1.164561,0.005077847,0.01682675,Downregulated
YFR055W,-2.74165,2.496699e-10,7.314848e-9,Downregulated
YGL001C,-2.171007,3.451418e-11,1.282496e-9,Downregulated
YGL028C,-1.055971,0.001432039,0.005864815,Downregulated
YGL054C,-1.255497,4.004656e-4,0.00199872,Downregulated
YGL064C,-2.281366,1.900407e-18,2.320833e-16,Downregulated
YGL077C,-1.575048,2.567502e-9,6.017831e-8,Downregulated
YGL082W,-2.087347,3.626464e-9,8.007127e-8,Downregulated
YGL162W,-1.806112,4.392064e-10,1.216602e-8,Downregulated
YGL188C-A,-2.75029,6.851497e-7,8.434954e-6,Downregulated
YGL194C-A,-1.171843,0.001415851,0.005814146,Downregulated
YGL234W,-1.089147,0.005386975,0.0176401,Downregulated
YGL253W,-1.41538,1.041308e-5,8.752732e-5,Downregulated
YGL255W,-3.764649,2.18327e-10,6.490169e-9,Downregulated
YGL256W,-3.637693,1.798053e-13,1.084885e-11,Downregulated
YGL262W,-1.305667,8.116171e-5,5.261696e-4,Downregulated
YGL263W,-1.900555,4.723743e-6,4.415106e-5,Downregulated
YGR003W,-1.944028,4.215635e-11,1.556974e-9,Downregulated
YGR050C,-1.05585,0.001244214,0.005182668,Downregulated
YGR081C,-1.051368,9.387638e-4,0.004100951,Downregulated
YGR109W-B,-1.145139,0.003428599,0.01216175,Downregulated
YGR121C,-1.346022,1.366279e-6,1.51109e-5,Downregulated
YGR132C,-1.196696,8.589667e-4,0.003812486,Downregulated
YGR161C-D,-3.563881,0.001118783,0.004753817,Downregulated
YGR175C,-1.099658,1.165375e-4,7.15186e-4,Downregulated
YGR191W,-1.153184,1.720569e-4,9.808368e-4,Downregulated
YGR203W,-1.657767,3.655564e-5,2.623911e-4,Downregulated
YGR212W,-1.543276,3.880959e-6,3.748109e-5,Downregulated
YGR222W,-1.49238,1.594812e-10,4.958564e-9,Downregulated
YGR247W,-1.884728,6.029345e-5,4.109936e-4,Downregulated
YGR286C,-1.027024,0.004836659,0.01617565,Downregulated
YGR287C,-2.192243,3.502316e-9,7.817991e-8,Downregulated
YGR288W,-2.337256,2.8363409999999997e-19,3.841036e-17,Downregulated
YGR289C,-4.520597,4.5116049999999996e-20,6.705785e-18,Downregulated
YGR292W,-4.701156,9.862726e-11,3.266492e-9,Downregulated
YHL018W,-1.092906,0.01106843,0.03189174,Downregulated
YHL035C,-1.171857,2.337478e-11,9.190058e-10,Downregulated
YHL036W,-1.485678,2.333413e-6,2.42659e-5,Downregulated
YHL042W,-1.663691,0.001148134,0.004825328,Downregulated
YHL043W,-3.070075,5.73291e-13,3.147419e-11,Downregulated
YHL044W,-1.546036,9.974107e-6,8.430265e-5,Downregulated
YHR003C,-5.916373,4.796336e-63,4.871478e-60,Downregulated
YHR018C,-1.787162,8.779887e-8,1.39335e-6,Downregulated
YHR026W,-1.095334,5.446143e-4,0.002609182,Downregulated
YHR029C,-1.040621,0.004944904,0.01644882,Downregulated
YHR039C,-1.910148,1.690968e-7,2.481026e-6,Downregulated
YHR046C,-1.990148,2.273729e-6,2.368564e-5,Downregulated
YHR063C,-2.462493,5.455462e-13,3.022326e-11,Downregulated
YHR074W,-1.146893,2.507318e-5,1.858832e-4,Downregulated
YHR112C,-2.29708,1.070415e-11,4.529935e-10,Downregulated
YHR123W,-1.367035,1.211617e-4,7.382652e-4,Downregulated
YHR133C,-1.106019,0.001569482,0.006317322,Downregulated
YHR136C,-3.796923,5.103997e-12,2.287041e-10,Downregulated
YHR137W,-1.264968,0.001110003,0.004727016,Downregulated
YHR143W,-1.627668,6.616945e-5,4.44291e-4,Downregulated
YHR162W,-1.019823,6.232091e-4,0.002919167,Downregulated
YHR167W,-1.049052,8.182928e-6,7.085509e-5,Downregulated
YHR171W,-1.651147,5.485431e-7,6.906657e-6,Downregulated
YHR175W,-1.036182,0.003177744,0.01149951,Downregulated
YHR180W,-2.081901,3.572768e-9,7.946149e-8,Downregulated
YHR183W,-1.008085,4.444581e-4,0.002182536,Downregulated
YHR190W,-1.336058,3.093959e-6,3.085857e-5,Downregulated
YHR204W,-1.58421,1.585582e-6,1.723092e-5,Downregulated
YHR206W,-1.0891980000000001,6.226228e-4,0.002918664,Downregulated
YHR210C,-1.510436,4.612939e-5,3.223767e-4,Downregulated
YHR211W,-3.042347,5.464026e-11,1.947238e-9,Downregulated
YHR214C-E,-3.794014,1.136909e-10,3.627395e-9,Downregulated
YHR216W,-1.692503,1.265807e-8,2.52086e-7,Downregulated
YIL029C,-1.007471,0.0151521,0.04122182,Downregulated
YIL043C,-1.800607,1.613126e-6,1.746072e-5,Downregulated
YIL057C,-1.118104,0.005941689,0.01910747,Downregulated
YIL060W,-2.189237,4.486493e-13,2.50832e-11,Downregulated
YIL074C,-1.353792,2.857676e-4,0.00151038,Downregulated
YIL082W-A,-5.620916,6.886896e-7,8.461441e-6,Downregulated
YIL088C,-1.84202,1.193167e-11,5.014591e-10,Downregulated
YIL116W,-1.099491,1.530964e-4,8.902381e-4,Downregulated
YIL162W,-1.611437,5.693643e-8,9.53216e-7,Downregulated
YIL164C,-1.002023,0.005502229,0.01791164,Downregulated
YIL166C,-1.390549,2.0505300000000002e-05,1.565906e-4,Downregulated
YIL169C,-1.038408,0.001817548,0.007164382,Downregulated
YIR032C,-1.159676,0.004750518,0.01597116,Downregulated
YIR043C,-1.626996,1.789444e-5,1.390927e-4,Downregulated
YJL002C,-1.067915,4.004108e-5,2.83733e-4,Downregulated
YJL003W,-1.934081,3.759015e-7,4.979878e-6,Downregulated
YJL004C,-1.44167,1.50668e-4,8.794741e-4,Downregulated
YJL008C,-1.098863,1.802786e-6,1.9274e-5,Downregulated
YJL012C,-1.440312,6.170492e-6,5.611284e-5,Downregulated
YJL053W,-1.52394,1.34548e-6,1.496748e-5,Downregulated
YJL056C,-1.311113,5.538438e-6,5.106088e-5,Downregulated
YJL060W,-1.194731,4.14725e-4,0.002056415,Downregulated
YJL078C,-2.038421,4.026386e-10,1.120402e-8,Downregulated
YJL101C,-2.157032,1.3865969999999999e-27,3.5208020000000002e-25,Downregulated
YJL113W,-1.83698,1.335115e-4,7.984488e-4,Downregulated
YJL126W,-1.469373,2.914544e-5,2.134763e-4,Downregulated
YJL159W,-1.397567,2.319939e-7,3.242594e-6,Downregulated
YJL161W,-1.392186,9.564543e-5,6.071492e-4,Downregulated
YJL167W,-1.938116,2.124583e-9,5.097325e-8,Downregulated
YJL194W,-1.317077,3.746759e-4,0.001897984,Downregulated
