gene_id,log2FoldChange,pvalue,padj,Regulation
YDR314C,-0.5920607,0.002320813,0.008795421,Downregulated
YDR315C,-0.727798,0.009804759,0.02883697,Downregulated
YDR319C,-1.070777,2.04964e-5,1.565906e-4,Downregulated
YDR320C-A,-1.155629,0.003218036,0.01160397,Downregulated
YDR328C,-1.010657,3.864176e-4,0.001942441,Downregulated
YDR330W,-0.843437,0.006003744,0.01922586,Downregulated
YDR352W,-0.7498703,0.007348846,0.02277918,Downregulated
YDR354W,-0.7572394,0.01344578,0.03744907,Downregulated
YDR357C,-1.650403,4.401764e-7,5.707308e-6,Downregulated
YDR358W,-0.7173182,0.0182624,0.04801168,Downregulated
YDR366C,-0.8602618,0.007037818,0.02194906,Downregulated
YDR370C,-0.9775313,5.917026e-4,0.00280087,Downregulated
YDR371W,-1.876403,6.073522e-10,1.637701e-8,Downregulated
YDR379W,-0.5712656,0.002017709,0.007801979,Downregulated
YDR385W,-1.593835,1.480699e-5,1.184171e-4,Downregulated
YDR408C,-1.235928,2.469613e-4,0.001331842,Downregulated
YDR409W,-1.220095,2.168656e-6,2.273625e-5,Downregulated
YDR424C,-1.082803,8.937742e-5,5.745422e-4,Downregulated
YDR427W,-0.5285675,0.001449225,0.005931215,Downregulated
YDR430C,-0.9207291,1.378481e-7,2.100115e-6,Downregulated
YDR435C,-0.7431799,0.01883923,0.04916757,Downregulated
YDR436W,-0.6008817,0.01206436,0.0342867,Downregulated
YDR437W,-1.068975,0.01284309,0.03613378,Downregulated
YDR438W,-0.5299619,0.01920385,0.04992673,Downregulated
YDR447C,-0.7937082,0.005378698,0.01762247,Downregulated
YDR449C,-2.071942,2.835457e-8,5.233017e-7,Downregulated
YDR456W,-1.202457,3.642903e-9,8.014386e-8,Downregulated
YDR469W,-0.8231641,2.461495e-5,1.833783e-4,Downregulated
YDR475C,-0.7710812,0.001558961,0.006295765,Downregulated
YDR476C,-1.361839,1.18841e-5,9.747201e-5,Downregulated
YDR479C,-0.6591181,0.01212829,0.03440865,Downregulated
YDR481C,-1.155597,8.580277e-7,1.023253e-5,Downregulated
YDR484W,-0.6980658,0.007696665,0.02367667,Downregulated
YDR492W,-0.9917658,0.005939033,0.01910747,Downregulated
YDR497C,-0.7403443,0.009266586,0.02757352,Downregulated
YDR498C,-0.7812189,7.568791e-4,0.003431861,Downregulated
YDR502C,-2.449838,1.319939e-7,2.021033e-6,Downregulated
YDR504C,-1.930539,4.963004e-11,1.808959e-9,Downregulated
YDR513W,-1.392509,7.624687e-4,0.003452068,Downregulated
YDR518W,-0.6515318,1.679743e-4,9.629681e-4,Downregulated
YDR524C,-0.5342165,0.006348481,0.02013932,Downregulated
YDR539W,-0.8087856,1.243177e-4,7.553259e-4,Downregulated
YDR541C,-1.405392,2.189138e-5,1.659279e-4,Downregulated
YEL003W,-2.406842,6.461756000000001e-17,6.674227e-15,Downregulated
YEL013W,-0.7990983,7.713292e-5,5.032634e-4,Downregulated
YEL017C-A,-1.904299,7.464045e-6,6.590343e-5,Downregulated
YEL020W-A,-1.271101,2.20756e-4,0.001204713,Downregulated
YEL024W,-2.625658,1.10318e-5,9.159102e-5,Downregulated
YEL025C,-2.09887,4.201853e-15,3.241277e-13,Downregulated
YEL029C,-0.7840695,0.01489775,0.04062054,Downregulated
YEL031W,-0.5747406,0.002878222,0.01054714,Downregulated
YEL040W,-2.435796,7.316052e-10,1.946901e-8,Downregulated
YEL044W,-0.9270892,8.960572e-4,0.0039455,Downregulated
YEL046C,-2.981028,5.761973e-15,4.28213e-13,Downregulated
YEL047C,-2.221345,1.995219e-10,6.019239e-9,Downregulated
YEL051W,-0.7153548,9.154061e-4,0.004013298,Downregulated
YEL062W,-1.337277,1.303565e-7,2.000989e-6,Downregulated
YEL063C,-1.05437,6.417413e-7,7.997488e-6,Downregulated
YEL065W,-2.217766,4.432557e-9,9.612812e-8,Downregulated
YEL071W,-3.329703,4.3123870000000004e-23,8.212403e-21,Downregulated
YEL072W,-1.881438,3.398293e-10,9.722627e-9,Downregulated
YER001W,-1.238345,1.198987e-6,1.347473e-5,Downregulated
YER009W,-5.443849,2.276849e-42,1.2613739999999999e-39,Downregulated
YER021W,-0.7250294,0.004630018,0.0156491,Downregulated
YER040W,-0.7722328,0.0172539,0.04581492,Downregulated
YER043C,-1.654404,1.843355e-7,2.661944e-6,Downregulated
YER044C,-1.35046,1.601221e-6,1.736271e-5,Downregulated
YER046W,-2.302458,3.712786e-10,1.052359e-8,Downregulated
YER049W,-0.6803854,0.01570079,0.04241161,Downregulated
YER052C,-1.063432,0.001890942,0.007405786,Downregulated
YER055C,-1.45099,1.168555e-5,9.610222e-5,Downregulated
YER061C,-1.356338,7.342621e-5,4.82176e-4,Downregulated
YER065C,-0.8862453,0.006732249,0.02114759,Downregulated
YER066W,-1.318677,3.643799e-6,3.569985e-5,Downregulated
YER070W,-1.069117,0.002302922,0.008734719,Downregulated
YER071C,-1.146978,0.001186594,0.004959606,Downregulated
YER072W,-1.636631,8.676852e-6,7.457931e-5,Downregulated
YER073W,-0.9252606,1.065852e-4,6.66869e-4,Downregulated
YER078C,-1.752379,3.066118e-12,1.471254e-10,Downregulated
YER081W,-0.9840332,1.521184e-7,2.260999e-6,Downregulated
YER086W,-1.463586,2.96529e-7,4.051676e-6,Downregulated
YER091C,-2.91866,5.682713e-8,9.53216e-7,Downregulated
YER094C,-0.6283025,0.01024894,0.02985518,Downregulated
YER106W,-0.9132212,0.003972946,0.01370959,Downregulated
YER113C,-0.8398255,0.003772137,0.01314317,Downregulated
YER119C,-1.022607,4.557255e-7,5.87144e-6,Downregulated
YER133W,-0.688363,0.002080529,0.008004256,Downregulated
YER138W-A,-2.950602,7.499427e-12,3.264393e-10,Downregulated
YER141W,-0.9509172,5.370418e-6,4.96621e-5,Downregulated
YER157W,-0.7451452,0.001134465,0.00480426,Downregulated
YER160C,-1.146931,0.009041828,0.02699701,Downregulated
YER168C,-1.000187,3.892902e-5,2.77466e-4,Downregulated
YER174C,-1.041497,0.0038321,0.01332163,Downregulated
YER181C,-0.8954861,0.007805216,0.02396221,Downregulated
YER185W,-0.8644955,0.009293452,0.02761302,Downregulated
YER188W,-3.451946,1.047551e-9,2.682259e-8,Downregulated
YFL002C,-0.7633615,1.970273e-6,2.088147e-5,Downregulated
YFL002W-A,-1.173523,0.001679176,0.006701309,Downregulated
YFL004W,-0.5933074,3.80917e-4,0.001921612,Downregulated
YFL005W,-1.047515,0.005303292,0.01740348,Downregulated
YFL009W,-1.642937,1.961192e-13,1.171716e-11,Downregulated
YFL010W-A,-3.998099,1.561065e-10,4.903675e-9,Downregulated
YFL017W-A,-1.377781,0.003541982,0.01246958,Downregulated
YFL026W,-0.7244952,0.005188325,0.01714623,Downregulated
YFL037W,-0.8119137,0.005399324,0.01765208,Downregulated
YFL051C,-2.189813,4.712904e-6,4.411742e-5,Downregulated
YFL052W,-1.745038,7.353888e-7,8.951736e-6,Downregulated
YFL054C,-1.04107,0.01287604,0.03620978,Downregulated
YFL062W,-0.7102002,1.209776e-4,7.379752e-4,Downregulated
YFL066C,-0.9776402,0.01851255,0.04848109,Downregulated
YFR015C,-0.9489122,1.601678e-4,9.2443e-4,Downregulated
YFR020W,-1.51713,6.198472e-6,5.621055e-5,Downregulated
YFR022W,-1.041744,1.546713e-5,1.225276e-4,Downregulated
YFR030W,-0.7364026,0.009233574,0.02750215,Downregulated
YFR032C-B,-0.995554,0.003349365,0.01195025,Downregulated
YFR035C,-1.164561,0.005077847,0.01682675,Downregulated
YFR052W,-0.9222467,3.381702e-5,2.447517e-4,Downregulated
YFR055W,-2.74165,2.496699e-10,7.314848e-9,Downregulated
YGL001C,-2.171007,3.451418e-11,1.282496e-9,Downregulated
YGL009C,-0.6613731,0.005230594,0.01724851,Downregulated
YGL028C,-1.055971,0.001432039,0.005864815,Downregulated
YGL054C,-1.255497,4.004656e-4,0.00199872,Downregulated
YGL059W,-0.7732463,0.006929492,0.02166666,Downregulated
YGL063W,-0.760432,0.01709456,0.04551081,Downregulated
YGL064C,-2.281366,1.900407e-18,2.320833e-16,Downregulated
YGL070C,-0.8465042,9.049482e-5,5.805004e-4,Downregulated
YGL077C,-1.575048,2.567502e-9,6.017831e-8,Downregulated
YGL082W,-2.087347,3.626464e-9,8.007127e-8,Downregulated
YGL126W,-0.7812608,0.01445912,0.03969094,Downregulated
YGL139W,-0.9111312,0.00228712,0.008689346,Downregulated
YGL145W,-0.7472931,0.01313604,0.03672064,Downregulated
YGL159W,-0.9973965,9.422199e-4,0.004110156,Downregulated
YGL160W,-0.6943753,0.007428521,0.02296774,Downregulated
YGL161C,-0.9524334,7.671997e-5,5.011056e-4,Downregulated
YGL162W,-1.806112,4.392064e-10,1.216602e-8,Downregulated
YGL167C,-0.8466395,4.038743e-8,7.133941e-7,Downregulated
YGL179C,-0.6012432,0.003856533,0.01337605,Downregulated
YGL184C,-0.8667472,0.006150714,0.01965519,Downregulated
YGL188C-A,-2.75029,6.851497e-7,8.434954e-6,Downregulated
YGL194C-A,-1.171843,0.001415851,0.005814146,Downregulated
YGL234W,-1.089147,0.005386975,0.0176401,Downregulated
YGL253W,-1.41538,1.041308e-5,8.752732e-5,Downregulated
YGL255W,-3.764649,2.18327e-10,6.490169e-9,Downregulated
YGL256W,-3.637693,1.798053e-13,1.084885e-11,Downregulated
YGL262W,-1.305667,8.116171e-5,5.261696e-4,Downregulated
YGL263W,-1.900555,4.723743e-6,4.415106e-5,Downregulated
YGR003W,-1.944028,4.215635e-11,1.556974e-9,Downregulated
YGR006W,-0.7663013,0.009309673,0.02764773,Downregulated
YGR007W,-0.6203874,0.001470113,0.006004605,Downregulated
YGR018C,-0.9625945,0.01537339,0.04171213,Downregulated
YGR025W,-0.9166485,0.004222128,0.01443863,Downregulated
YGR036C,-0.930724,9.686487e-4,0.004207374,Downregulated
YGR050C,-1.05585,0.001244214,0.005182668,Downregulated
YGR065C,-0.7325169,0.00786192,0.02412414,Downregulated
YGR081C,-1.051368,9.387638e-4,0.004100951,Downregulated
YGR096W,-0.9449749,0.001840021,0.007243598,Downregulated
YGR109W-B,-1.145139,0.003428599,0.01216175,Downregulated
YGR117C,-0.9926465,3.236763e-6,3.20729e-5,Downregulated
YGR121C,-1.346022,1.366279e-6,1.51109e-5,Downregulated
YGR122W,-0.9798775,0.004691791,0.01581403,Downregulated
YGR131W,-0.835859,6.679071e-4,0.003097584,Downregulated
YGR132C,-1.196696,8.589667e-4,0.003812486,Downregulated
YGR161C-D,-3.563881,0.001118783,0.004753817,Downregulated
YGR175C,-1.099658,1.165375e-4,7.15186e-4,Downregulated
YGR191W,-1.153184,1.720569e-4,9.808368e-4,Downregulated
YGR197C,-0.5060393,0.01921798,0.04994215,Downregulated
YGR203W,-1.657767,3.655564e-5,2.623911e-4,Downregulated
YGR204W,-0.7303484,0.002734574,0.01013039,Downregulated
YGR205W,-0.8606778,0.004132959,0.01418145,Downregulated
YGR212W,-1.543276,3.880959e-6,3.748109e-5,Downregulated
YGR222W,-1.49238,1.594812e-10,4.958564e-9,Downregulated
YGR227W,-0.7053884,0.005433185,0.01775326,Downregulated
YGR233C,-0.8921473,1.088553e-4,6.775939e-4,Downregulated
YGR240C,-0.6296288,0.004953034,0.01645913,Downregulated
YGR247W,-1.884728,6.029345e-5,4.109936e-4,Downregulated
YGR255C,-0.8496064,0.001689755,0.006739114,Downregulated
YGR286C,-1.027024,0.004836659,0.01617565,Downregulated
YGR287C,-2.192243,3.502316e-9,7.817991e-8,Downregulated
YGR288W,-2.337256,2.8363409999999997e-19,3.841036e-17,Downregulated
YGR289C,-4.520597,4.5116049999999996e-20,6.705785e-18,Downregulated
YGR292W,-4.701156,9.862726e-11,3.266492e-9,Downregulated
YHL003C,-0.8642222,0.001704121,0.006788638,Downregulated
YHL015W,-0.7755686,0.01783505,0.04711176,Downregulated
YHL016C,-0.939948,1.816909e-4,0.001025208,Downregulated
YHL017W,-0.7698018,0.001534026,0.006223937,Downregulated
YHL018W,-1.092906,0.01106843,0.03189174,Downregulated
YHL020C,-0.7883872,0.004290532,0.01463151,Downregulated
YHL035C,-1.171857,2.337478e-11,9.190058e-10,Downregulated
YHL036W,-1.485678,2.333413e-6,2.42659e-5,Downregulated
YHL040C,-0.9101758,0.003755203,0.01309914,Downregulated
YHL042W,-1.663691,0.001148134,0.004825328,Downregulated
YHL043W,-3.070075,5.73291e-13,3.147419e-11,Downregulated
YHL044W,-1.546036,9.974107e-6,8.430265e-5,Downregulated
YHL047C,-0.9912679,3.866395e-4,0.001942441,Downregulated
YHL050C,-0.8297332,0.004860484,0.01623892,Downregulated
YHR001W,-0.7673398,0.003451514,0.012214590000000001,Downregulated
YHR003C,-5.916373,4.796336e-63,4.871478e-60,Downregulated
YHR009C,-0.6212082,0.01725378,0.04581492,Downregulated
YHR017W,-0.6722649,0.014138,0.03898505,Downregulated
YHR018C,-1.787162,8.779887e-8,1.39335e-6,Downregulated
YHR026W,-1.095334,5.446143e-4,0.002609182,Downregulated
YHR029C,-1.040621,0.004944904,0.01644882,Downregulated
YHR039C,-1.910148,1.690968e-7,2.481026e-6,Downregulated
YHR042W,-0.9685729,8.765112e-4,0.003873429,Downregulated
YHR046C,-1.990148,2.273729e-6,2.368564e-5,Downregulated
YHR047C,-0.6539129,0.003735795,0.01305386,Downregulated
YHR056C,-0.982636,2.863077e-6,2.891124e-5,Downregulated
YHR063C,-2.462493,5.455462e-13,3.022326e-11,Downregulated
YHR074W,-1.146893,2.507318e-5,1.858832e-4,Downregulated
YHR094C,-0.9240013,0.01890676,0.04932268,Downregulated
YHR098C,-0.9567892,8.054482e-7,9.624316e-6,Downregulated
YHR101C,-0.9914051,1.159036e-5,9.570686e-5,Downregulated
YHR112C,-2.29708,1.070415e-11,4.529935e-10,Downregulated
YHR120W,-0.7920999,0.008993454,0.02689211,Downregulated
YHR123W,-1.367035,1.211617e-4,7.382652e-4,Downregulated
YHR130C,-0.6280358,0.008365654,0.02529783,Downregulated
YHR133C,-1.106019,0.001569482,0.006317322,Downregulated
YHR136C,-3.796923,5.103997e-12,2.287041e-10,Downregulated
YHR137W,-1.264968,0.001110003,0.004727016,Downregulated
YHR143W,-1.627668,6.616945e-5,4.44291e-4,Downregulated
YHR161C,-0.788608,0.001556423,0.006293858,Downregulated
YHR162W,-1.019823,6.232091e-4,0.002919167,Downregulated
YHR167W,-1.049052,8.182928e-6,7.085509e-5,Downregulated
YHR171W,-1.651147,5.485431e-7,6.906657e-6,Downregulated
YHR175W,-1.036182,0.003177744,0.01149951,Downregulated
YHR177W,-0.8301307,0.01354841,0.03771768,Downregulated
YHR180W,-2.081901,3.572768e-9,7.946149e-8,Downregulated
YHR183W,-1.008085,4.444581e-4,0.002182536,Downregulated
YHR190W,-1.336058,3.093959e-6,3.085857e-5,Downregulated
YHR194W,-0.7901823,5.343721e-4,0.002566165,Downregulated
YHR195W,-0.5953769,0.01746544,0.04623563,Downregulated
YHR204W,-1.58421,1.585582e-6,1.723092e-5,Downregulated
YHR206W,-1.0891980000000001,6.226228e-4,0.002918664,Downregulated
YHR208W,-0.8836921,0.008541029,0.02569079,Downregulated
YHR210C,-1.510436,4.612939e-5,3.223767e-4,Downregulated
YHR211W,-3.042347,5.464026e-11,1.947238e-9,Downregulated
YHR214C-E,-3.794014,1.136909e-10,3.627395e-9,Downregulated
YHR216W,-1.692503,1.265807e-8,2.52086e-7,Downregulated
YIL029C,-1.007471,0.0151521,0.04122182,Downregulated
YIL043C,-1.800607,1.613126e-6,1.746072e-5,Downregulated
YIL048W,-0.5809812,0.002476476,0.009304344,Downregulated
YIL057C,-1.118104,0.005941689,0.01910747,Downregulated
YIL059C,-0.946961,0.006384125,0.02021032,Downregulated
YIL060W,-2.189237,4.486493e-13,2.50832e-11,Downregulated
YIL074C,-1.353792,2.857676e-4,0.00151038,Downregulated
YIL082W-A,-5.620916,6.886896e-7,8.461441e-6,Downregulated
YIL083C,-0.6424779,0.0111062,0.03197033,Downregulated
YIL088C,-1.84202,1.193167e-11,5.014591e-10,Downregulated
YIL108W,-0.6268543,0.007705522,0.02369195,Downregulated
YIL110W,-0.8244634,0.004386641,0.01492585,Downregulated
YIL116W,-1.099491,1.530964e-4,8.902381e-4,Downregulated
YIL162W,-1.611437,5.693643e-8,9.53216e-7,Downregulated
YIL164C,-1.002023,0.005502229,0.01791164,Downregulated
YIL166C,-1.390549,2.0505300000000002e-05,1.565906e-4,Downregulated
YIL169C,-1.038408,0.001817548,0.007164382,Downregulated
YIR005W,-0.9674343,0.003912952,0.0135409,Downregulated
YIR007W,-0.8967108,2.590284e-5,1.913356e-4,Downregulated
YIR032C,-1.159676,0.004750518,0.01597116,Downregulated
YIR043C,-1.626996,1.789444e-5,1.390927e-4,Downregulated
YJL002C,-1.067915,4.004108e-5,2.83733e-4,Downregulated
YJL003W,-1.934081,3.759015e-7,4.979878e-6,Downregulated
YJL004C,-1.44167,1.50668e-4,8.794741e-4,Downregulated
YJL005W,-0.5756113,1.977103e-4,0.001099313,Downregulated
YJL008C,-1.098863,1.802786e-6,1.9274e-5,Downregulated
YJL012C,-1.440312,6.170492e-6,5.611284e-5,Downregulated
YJL039C,-0.6024347,0.005183592,0.01713989,Downregulated
YJL046W,-0.7333849,0.01208931,0.03431406,Downregulated
YJL053W,-1.52394,1.34548e-6,1.496748e-5,Downregulated
YJL056C,-1.311113,5.538438e-6,5.106088e-5,Downregulated
YJL060W,-1.194731,4.14725e-4,0.002056415,Downregulated
YJL062W,-0.5662811,0.0065307,0.02059942,Downregulated
YJL070C,-0.9759299,8.956499e-5,5.751412e-4,Downregulated
YJL078C,-2.038421,4.026386e-10,1.120402e-8,Downregulated
YJL082W,-0.6432931,0.01342555,0.03740983,Downregulated
YJL091C,-0.6975346,2.693086e-4,0.001432082,Downregulated
YJL101C,-2.157032,1.3865969999999999e-27,3.5208020000000002e-25,Downregulated
YJL111W,-0.6164869,0.0187835,0.04910055,Downregulated
YJL113W,-1.83698,1.335115e-4,7.984488e-4,Downregulated
YJL117W,-0.8150145,7.390241e-5,4.837393e-4,Downregulated
YJL118W,-0.923502,0.01588279,0.04277054,Downregulated
YJL126W,-1.469373,2.914544e-5,2.134763e-4,Downregulated
YJL130C,-0.7615912,2.670394e-4,0.001423743,Downregulated
YJL132W,-0.5597916,0.003529728,0.01243362,Downregulated
YJL133C-A,-0.9627656,6.698914e-4,0.003102065,Downregulated
YJL146W,-0.9136344,0.002083172,0.008007482,Downregulated
YJL159W,-1.397567,2.319939e-7,3.242594e-6,Downregulated
YJL161W,-1.392186,9.564543e-5,6.071492e-4,Downregulated
YJL167W,-1.938116,2.124583e-9,5.097325e-8,Downregulated
YJL171C,-0.9023313,0.01162391,0.033272,Downregulated
YJL172W,-0.6301874,0.01100966,0.03175242,Downregulated
YJL194W,-1.317077,3.746759e-4,0.001897984,Downregulated
YJL196C,-1.542531,2.597639e-5,1.916467e-4,Downregulated
YJL199C,-2.820745,3.972807e-9,8.705732e-8,Downregulated
YJL206C,-1.100374,8.63737e-7,1.02805e-5,Downregulated
YJL209W,-0.6181929,0.001999225,0.007745248,Downregulated
YJL212C,-0.7710913,0.001235522,0.005149982,Downregulated
YJL214W,-1.200342,6.579037e-4,0.003055843,Downregulated
YJL216C,-1.2301,0.003037446,0.01108395,Downregulated
YJR001W,-1.007743,6.312302e-6,5.707295e-5,Downregulated
YJR009C,-2.368888,1.118477e-6,1.276404e-5,Downregulated
YJR010W,-1.581729,6.271727e-9,1.33636e-7,Downregulated
YJR011C,-1.256614,1.542374e-5,1.225276e-4,Downregulated
YJR015W,-0.7567448,0.005568238,0.01809752,Downregulated
YJR016C,-1.411305,9.55592e-5,6.071492e-4,Downregulated
YJR030C,-3.376378,6.096884000000001e-32,2.0641340000000001e-29,Downregulated
YJR040W,-0.7095698,0.004806567,0.01612065,Downregulated
YJR042W,-1.005835,1.200653e-6,1.347473e-5,Downregulated
YJR049C,-0.760188,6.551371e-5,4.406629e-4,Downregulated
YJR058C,-0.5764028,0.01714446,0.04560381,Downregulated
YJR062C,-3.223214,1.8174079999999998e-31,5.829097000000001e-29,Downregulated
YJR063W,-0.8573965,0.01831572,0.04811035,Downregulated
YJR065C,-0.6259544,0.003603254,0.01263419,Downregulated
YJR090C,-1.392075,3.720075e-13,2.118704e-11,Downregulated
YJR091C,-0.852031,6.199728e-4,0.00291072,Downregulated
YJR099W,-1.029146,5.483493e-4,0.002622952,Downregulated
YJR103W,-0.9646991,1.393567e-7,2.117804e-6,Downregulated
YJR106W,-0.7357534,2.964868e-4,0.001551094,Downregulated
YJR107C-A,-1.61581,8.330644e-11,2.804803e-9,Downregulated
YJR109C,-1.623539,2.924844e-9,6.765885e-8,Downregulated
YJR110W,-0.6900522,0.003855686,0.01337605,Downregulated
YJR116W,-1.832432,2.023059e-7,2.894019e-6,Downregulated
YJR117W,-0.6057007,0.007984734,0.02443946,Downregulated
YJR118C,-0.9569969,1.167881e-5,9.610222e-5,Downregulated
YJR121W,-1.556498,8.801865e-7,1.045586e-5,Downregulated
YJR124C,-1.780289,2.831288e-7,3.886006e-6,Downregulated
YJR126C,-0.7849643,1.6019e-4,9.2443e-4,Downregulated
YJR135C,-0.9165726,0.001073488,0.004600448,Downregulated
YJR136C,-1.289547,3.114142e-5,2.27549e-4,Downregulated
YJR137C,-1.591528,9.966716e-9,2.024572e-7,Downregulated
YJR142W,-0.7888159,0.003684822,0.01289053,Downregulated
YJR152W,-1.033548,0.008606112,0.02584803,Downregulated
YJR161C,-1.479092,9.571487e-7,1.113142e-5,Downregulated
YKL001C,-1.296768,7.829232e-4,0.003531557,Downregulated
YKL008C,-0.7414878,0.006955289,0.02173091,Downregulated
YKL015W,-0.5833416,0.004615398,0.01562361,Downregulated
YKL022C,-0.7675693,1.15822e-4,0.00071294870000000005,Downregulated
YKL025C,-1.299475,6.371777e-6,5.744025e-5,Downregulated
YKL029C,-0.7260063,0.004906857,0.01635798,Downregulated
YKL033W-A,-0.8459298,0.006673786,0.02099641,Downregulated
YKL039W,-1.026516,2.289057e-7,3.221596e-6,Downregulated
YKL043W,-1.325767,1.153804e-10,3.662125e-9,Downregulated
YKL045W,-0.7210721,0.01310617,0.03667079,Downregulated
YKL047W,-0.8944095,2.412207e-4,0.001305505,Downregulated
YKL051W,-1.036182,5.750051e-6,5.273501e-5,Downregulated
YKL058W,-0.8898268,0.01132692,0.03253,Downregulated
YKL062W,-0.6839186,6.966751e-4,0.00320418,Downregulated
YKL065C,-0.9224064,1.631627e-6,1.759847e-5,Downregulated
YKL068W,-0.901596,5.422504e-4,0.002599901,Downregulated
YKL072W,-0.9034496,1.434286e-5,1.153105e-4,Downregulated
YKL080W,-1.141511,4.298293e-6,4.099186e-5,Downregulated
YKL090W,-0.7276148,0.004522818,0.01535212,Downregulated
YKL094W,-0.7387937,4.848749e-5,3.361579e-4,Downregulated
YKL102C,-2.270035,2.446208e-4,0.00132156,Downregulated
YKL103C,-1.22069,3.69808e-6,3.611554e-5,Downregulated
YKL108W,-6.163086,5.421875000000001e-87,8.260226e-84,Downregulated
YKL120W,-1.206841,0.001574258,0.006328184,Downregulated
YKL128C,-1.080102,0.004834565,0.01617565,Downregulated
YKL130C,-0.9485889,0.003752383,0.01309681,Downregulated
YKL132C,-1.017678,0.006426747,0.02029254,Downregulated
YKL135C,-0.5646577,0.005253899,0.01728794,Downregulated
YKL140W,-0.751798,5.226787e-4,0.00251994,Downregulated
YKL148C,-0.9519139,0.001564975,0.00631357,Downregulated
YKL150W,-1.77136,2.468838e-9,5.831434e-8,Downregulated
YKL151C,-1.166728,2.298617e-4,0.001250694,Downregulated
YKL157W,-0.8261203,0.00113863,0.004808947,Downregulated
YKL159C,-0.9693642,0.01281429,0.03606942,Downregulated
YKL164C,-0.772827,0.01373239,0.03809067,Downregulated
YKL165C,-0.85271,0.001884667,0.007387878,Downregulated
YKL168C,-0.8701418,4.255355e-4,0.002100911,Downregulated
YKL174C,-1.352587,8.928232e-8,1.411824e-6,Downregulated
YKL176C,-0.5033272,0.002303363,0.008734719,Downregulated
YKL182W,-0.7540888,0.007518173,0.0232096,Downregulated
YKL184W,-1.271934,5.219099e-7,6.612305e-6,Downregulated
YKL188C,-0.9314362,4.464155e-5,3.136929e-4,Downregulated
YKL189W,-0.9130668,0.001109791,0.004727016,Downregulated
YKL196C,-0.7052361,0.01290491,0.03625749,Downregulated
YKL198C,-1.114139,7.78546e-6,6.806972e-5,Downregulated
YKL206C,-1.616515,2.660404e-8,4.942835e-7,Downregulated
YKL209C,-0.7885308,0.003393265,0.01205747,Downregulated
YKL210W,-0.7284619,8.459268e-4,0.003765579,Downregulated
YKL211C,-1.039043,1.502412e-4,8.778233e-4,Downregulated
YKL212W,-1.24038,2.783166e-6,2.831488e-5,Downregulated
YKL213C,-1.558607,9.491378e-14,6.025048e-12,Downregulated
YKL219W,-2.954047,1.776534e-16,1.718444e-14,Downregulated
YKL220C,-1.122263,1.288697e-4,7.74489e-4,Downregulated
YKR005C,-1.337403,8.80203e-4,0.003886926,Downregulated
YKR021W,-1.424876,5.478569e-8,9.299833e-7,Downregulated
YKR027W,-1.266172,2.479175e-5,1.8447e-4,Downregulated
YKR032W,-1.040887,0.01358475,0.03780158,Downregulated
YKR038C,-0.8175989,0.002120842,0.008133678,Downregulated
YKR039W,-1.559023,7.20289e-6,6.415107e-5,Downregulated
YKR046C,-1.116798,6.159863e-5,4.181677e-4,Downregulated
YKR051W,-0.6173263,0.01218169,0.03449593,Downregulated
YKR069W,-0.9132766,0.007588177,0.02339016,Downregulated
YKR074W,-1.959167,4.028009e-14,2.727409e-12,Downregulated
YKR080W,-1.096187,0.004917536,0.01636672,Downregulated
YKR093W,-1.482676,8.490082e-11,2.842778e-9,Downregulated
YKR102W,-2.166802,1.478506e-7,2.202938e-6,Downregulated
YLL001W,-0.8873918,6.365997e-6,5.744025e-5,Downregulated
YLL012W,-0.9981965,0.003938651,0.01361437,Downregulated
YLL014W,-1.33888,2.050476e-4,0.001132874,Downregulated
YLL015W,-1.041824,2.724401e-11,1.044182e-9,Downregulated
YLL017W,-1.078474,0.01232638,0.03487325,Downregulated
YLL018C-A,-1.374943,0.002614566,0.009739099,Downregulated
YLL024C,-1.028626,2.874357e-4,0.001516477,Downregulated
YLL031C,-1.13787,2.62184e-6,2.689813e-5,Downregulated
YLL032C,-0.5746437,0.005580227,0.01811001,Downregulated
YLL038C,-0.8977074,0.001653451,0.006624675,Downregulated
YLL051C,-1.135671,3.205646e-6,3.18163e-5,Downregulated
YLL054C,-0.5447082,0.009848545,0.02895178,Downregulated
YLL055W,-1.256987,2.022034e-4,0.001122247,Downregulated
YLL058W,-0.7289239,0.007678065,0.02363138,Downregulated
YLL062C,-1.357231,3.999943e-5,2.83733e-4,Downregulated
YLL066C,-2.360437,2.078555e-15,1.735166e-13,Downregulated
YLR029C,-0.694244,0.006744124,0.02117398,Downregulated
YLR034C,-2.732474,2.646363e-33,1.007933e-30,Downregulated
YLR035C,-0.5804922,0.002083995,0.008007482,Downregulated
YLR036C,-1.103442,1.166133e-5,9.610222e-5,Downregulated
YLR047C,-0.7859623,0.01050217,0.03047631,Downregulated
YLR053C,-1.440789,8.856046e-5,5.698917e-4,Downregulated
YLR054C,-1.025146,0.0092633,0.02757352,Downregulated
YLR058C,-1.767415,1.538833e-4,8.93961e-4,Downregulated
YLR069C,-0.7412198,0.001804973,0.007133273,Downregulated
YLR071C,-0.7302836,2.648756e-6,2.712861e-5,Downregulated
YLR081W,-4.683823,3.1440900000000003e-19,4.165236e-17,Downregulated
YLR089C,-1.752553,1.708899e-14,1.210934e-12,Downregulated
YLR090W,-0.9296762,1.126767e-4,6.968904e-4,Downregulated
